mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
2.222217321395874,0.0024678805206443458,0.09278297424316406,0.0056653920265186345,10,1,200,"{'max_depth': 10, 'min_samples_leaf': 1, 'n_estimators': 200}",0.8133779264214047,0.8267558528428094,0.821954484605087,0.8206960879564337,0.005533528134812107,1
3.1389540831247964,0.034587369096587314,0.13363162676493326,0.004294614526902338,10,1,300,"{'max_depth': 10, 'min_samples_leaf': 1, 'n_estimators': 300}",0.8127090301003345,0.8247491638795986,0.8145917001338688,0.8173499647046006,0.005288176934587835,3
2.105073928833008,0.15163157627830967,0.08841943740844727,0.0016976402464019158,10,5,200,"{'max_depth': 10, 'min_samples_leaf': 5, 'n_estimators': 200}",0.8167224080267559,0.8160535117056856,0.8112449799196787,0.8146736332173733,0.0024397545161935065,4
3.127312421798706,0.32248088777404477,0.15127714474995932,0.023233607903839402,10,5,300,"{'max_depth': 10, 'min_samples_leaf': 5, 'n_estimators': 300}",0.8140468227424749,0.822742474916388,0.8186077643908969,0.8184656873499199,0.0035514063971521207,2
